8.13,0.00,8.13
15.95,0.00,15.95
15.95,0.00,15.95
23.20,0.00,23.20
20.56,0.00,20.56
26.57,0.00,26.57
23.96,0.00,23.96
23.83,5.80,24.61
26.39,6.38,27.27
31.81,6.05,32.51
31.81,6.05,32.51
31.81,6.05,32.51
31.81,6.05,32.51
31.81,6.05,32.51
31.81,6.05,32.51
31.81,6.05,32.51
31.81,6.05,32.51
31.81,6.05,32.51
31.81,6.05,32.51
31.81,6.05,32.51
31.81,6.05,32.51
31.81,6.05,32.51
31.81,6.05,32.51
33.53,5.28,34.05
30.84,4.90,31.31
30.84,4.90,31.31
30.84,4.90,31.31
26.45,5.11,27.02
28.91,5.55,29.53
28.91,5.55,29.53
26.45,5.11,27.02
26.57,0.00,26.57
21.80,0.00,21.80
23.96,0.00,23.96
18.43,0.00,18.43
14.04,0.00,14.04
7.13,0.00,7.13
7.13,0.00,7.13
7.13,0.00,7.13
7.13,0.00,7.13
0.00,0.00,0.00
-9.46,0.00,9.46
-21.80,0.00,21.80
-21.80,0.00,21.80
-21.80,0.00,21.80
-18.43,0.00,18.43
-26.57,0.00,26.57
-33.69,0.00,33.69
-38.66,0.00,38.66
-45.00,0.00,45.00
-45.00,0.00,45.00
-38.66,0.00,38.66
-38.66,0.00,38.66
-38.66,0.00,38.66
-45.00,0.00,45.00
-56.31,0.00,56.31
-66.80,0.00,66.80
-66.80,0.00,66.80
-66.80,0.00,66.80
-74.05,0.00,74.05
-74.05,0.00,74.05
-74.05,0.00,74.05
-79.98,7.07,82.93
-79.98,7.07,82.93
-83.66,6.34,90.00
-83.66,6.34,90.00
-83.66,6.34,90.00
-82.87,7.13,90.00
-82.87,7.13,90.00
-83.66,6.34,90.00
-81.95,5.68,-84.32
-81.95,5.68,-84.32
-81.95,5.68,-84.32
-76.05,12.45,-83.81
-76.05,12.45,-83.81
-81.07,6.30,-83.70
-76.05,12.45,-83.81
-76.05,12.45,-83.81
-76.05,12.45,-83.81
-72.55,12.24,-77.76
-72.55,12.24,-77.76
-74.21,11.10,-78.90
-74.21,11.10,-78.90
-76.05,6.19,-77.55
-77.40,5.60,-78.74
-73.96,5.01,-74.80
-70.17,10.84,-73.61
-68.17,18.02,-78.10
-70.64,18.33,-83.98
-77.40,11.26,-84.40
-79.44,4.70,-80.57
-75.24,4.62,-76.01
-74.21,11.10,-78.90
-68.43,20.41,-83.32
-62.21,26.25,81.52
-54.20,18.93,60.88
-45.00,0.00,45.00
-50.19,0.00,50.19
-60.26,0.00,60.26
-66.80,0.00,66.80
-56.31,0.00,56.31
-45.00,0.00,45.00
-45.00,0.00,45.00
-33.69,0.00,33.69
-39.81,0.00,39.81
-45.00,0.00,45.00
-38.66,0.00,38.66
-30.47,9.73,32.31
-18.43,0.00,18.43
-8.13,0.00,8.13
