-39.81,0.00,39.81
-39.81,0.00,39.81
-50.19,0.00,50.19
-50.19,0.00,50.19
-50.19,0.00,50.19
-59.50,7.07,60.50
-59.50,7.07,60.50
-59.50,7.07,60.50
-59.50,7.07,60.50
-65.69,7.48,67.01
-65.69,7.48,67.01
-68.43,6.68,69.59
-65.74,13.17,70.01
-70.53,13.63,76.37
-70.53,13.63,76.37
-70.53,13.63,76.37
-70.53,13.63,76.37
-70.53,13.63,76.37
-70.53,13.63,76.37
-70.53,13.63,76.37
-65.74,13.17,70.01
-62.75,14.71,67.60
-62.75,14.71,67.60
-65.69,7.48,67.01
-55.50,7.90,56.67
-55.50,7.90,56.67
-44.44,8.05,45.56
-39.42,7.30,40.36
-29.50,7.07,30.50
-29.74,0.00,29.74
-26.57,0.00,26.57
-26.57,0.00,26.57
-26.57,0.00,26.57
-26.39,6.38,27.27
-26.39,6.38,27.27
-26.39,6.38,27.27
-26.39,6.38,27.27
-26.39,6.38,27.27
-26.39,6.38,27.27
-26.39,6.38,27.27
-26.39,6.38,27.27
-29.50,7.07,30.50
-29.50,7.07,30.50
-33.33,7.90,34.50
-39.42,7.30,40.36
-39.42,7.30,40.36
-49.64,7.30,50.58
-49.64,7.30,50.58
-55.50,7.90,56.67
-55.50,7.90,56.67
-57.43,13.93,61.21
-57.43,13.93,61.21
-57.43,13.93,61.21
-57.43,13.93,61.21
-57.43,13.93,61.21
-62.75,14.71,67.60
-62.75,14.71,67.60
-62.75,14.71,67.60
-65.74,13.17,70.01
-65.74,13.17,70.01
-65.74,13.17,70.01
-65.74,13.17,70.01
-65.74,13.17,70.01
-65.74,13.17,70.01
-65.74,13.17,70.01
-57.43,13.93,61.21
-57.43,13.93,61.21
-48.09,14.36,51.67
-49.64,7.30,50.58
-44.61,6.72,45.39
-39.42,7.30,40.36
-35.26,6.63,36.07
-29.50,7.07,30.50
-29.50,7.07,30.50
-29.50,7.07,30.50
-29.50,7.07,30.50
-29.50,7.07,30.50
-26.39,6.38,27.27
-20.41,6.68,21.57
-20.41,6.68,21.57
-20.41,6.68,21.57
-20.41,6.68,21.57
-26.39,6.38,27.27
-29.50,7.07,30.50
-29.50,7.07,30.50
-29.50,7.07,30.50
-33.33,7.90,34.50
-39.42,7.30,40.36
-39.42,7.30,40.36
-39.42,7.30,40.36
-39.42,7.30,40.36
-44.44,8.05,45.56
-49.64,7.30,50.58
-49.64,7.30,50.58
-49.64,7.30,50.58
-53.30,15.50,57.69
-53.30,15.50,57.69
-53.30,15.50,57.69
-57.43,13.93,61.21
-65.69,7.48,67.01
-68.43,6.68,69.59
-68.43,6.68,69.59
-68.43,6.68,69.59
-70.53,13.63,76.37
-70.53,13.63,76.37
-70.53,13.63,76.37
-72.55,12.24,77.76
-72.55,12.24,77.76
-72.55,12.24,77.76
-70.53,13.63,76.37
-70.53,13.63,76.37
-62.06,19.35,70.65
-58.78,21.50,68.50
-58.78,21.50,68.50
-57.43,13.93,61.21
-57.43,13.93,61.21
-57.43,13.93,61.21
-57.43,13.93,61.21
-53.30,15.50,57.69
-48.09,14.36,51.67
-42.88,15.79,47.12
-38.33,14.36,41.91
-39.42,7.30,40.36
-39.42,7.30,40.36
-39.81,0.00,39.81
-39.81,0.00,39.81
-29.50,7.07,30.50
-29.50,7.07,30.50
-29.50,7.07,30.50
-20.41,6.68,21.57
-26.39,6.38,27.27
-26.57,0.00,26.57
-26.57,0.00,26.57
-29.74,0.00,29.74
-35.26,6.63,36.07
-35.26,6.63,36.07
-35.26,6.63,36.07
-34.48,13.09,37.57
-35.26,6.63,36.07
-39.42,7.30,40.36
-39.42,7.30,40.36
-44.61,6.72,45.39
-49.64,7.30,50.58
-49.64,7.30,50.58
-49.64,7.30,50.58
-48.09,14.36,51.67
-48.09,14.36,51.67
-48.09,14.36,51.67
-49.64,7.30,50.58
-49.64,7.30,50.58
-49.64,7.30,50.58
-59.50,7.07,60.50
-59.50,7.07,60.50
-57.43,13.93,61.21
-57.43,13.93,61.21
-57.43,13.93,61.21
-57.43,13.93,61.21
-62.75,14.71,67.60
-65.74,13.17,70.01
-70.53,13.63,76.37
-70.64,18.33,83.98
-71.57,18.43,90.00
-71.57,18.43,90.00
-71.57,18.43,90.00
-68.43,20.41,83.32
-68.43,20.41,83.32
-68.43,20.41,83.32
-70.53,13.63,76.37
-70.53,13.63,76.37
-70.53,13.63,76.37
-70.53,13.63,76.37
-58.78,21.50,68.50
-54.74,24.09,65.91
-53.30,15.50,57.69
-55.50,7.90,56.67
-49.64,7.30,50.58
-49.64,7.30,50.58
-49.64,7.30,50.58
-44.44,8.05,45.56
-38.33,14.36,41.91
-38.33,14.36,41.91
-35.26,6.63,36.07
-35.26,6.63,36.07
-35.54,0.00,35.54
-39.42,7.30,40.36
-39.42,7.30,40.36
-39.42,7.30,40.36
-35.26,6.63,36.07
-35.26,6.63,36.07
-35.26,6.63,36.07
-35.26,6.63,36.07
-35.26,6.63,36.07
-39.42,7.30,40.36
-44.61,6.72,45.39
-44.61,6.72,45.39
-49.64,7.30,50.58
-49.64,7.30,50.58
-53.93,6.63,54.74
-57.43,13.93,61.21
-57.43,13.93,61.21
-57.43,13.93,61.21
-59.50,7.07,60.50
-59.50,7.07,60.50
-59.50,7.07,60.50
-59.50,7.07,60.50
-57.43,13.93,61.21
-57.43,13.93,61.21
-62.75,14.71,67.60
-62.75,14.71,67.60
-62.75,14.71,67.60
-62.75,14.71,67.60
-65.74,13.17,70.01
-65.74,13.17,70.01
-65.74,13.17,70.01
-65.74,13.17,70.01
-65.74,13.17,70.01
-62.75,14.71,67.60
-57.43,13.93,61.21
-53.30,15.50,57.69
-53.30,15.50,57.69
-48.09,14.36,51.67
-49.64,7.30,50.58
-49.64,7.30,50.58
-44.44,8.05,45.56
-39.42,7.30,40.36
-39.42,7.30,40.36
-29.50,7.07,30.50
-29.50,7.07,30.50
-29.50,7.07,30.50
-29.50,7.07,30.50
-29.50,7.07,30.50
-26.39,6.38,27.27
-26.39,6.38,27.27
-20.41,6.68,21.57
-26.39,6.38,27.27
-26.39,6.38,27.27
-26.39,6.38,27.27
-29.50,7.07,30.50
-35.26,6.63,36.07
-39.42,7.30,40.36
-38.33,14.36,41.91
-38.33,14.36,41.91
-38.33,14.36,41.91
-38.33,14.36,41.91
-39.42,7.30,40.36
-39.42,7.30,40.36
-39.42,7.30,40.36
-44.61,6.72,45.39
-49.64,7.30,50.58
-49.64,7.30,50.58
-48.09,14.36,51.67
-53.30,15.50,57.69
-53.30,15.50,57.69
-53.30,15.50,57.69
-53.30,15.50,57.69
-53.30,15.50,57.69
-57.43,13.93,61.21
-57.43,13.93,61.21
-57.43,13.93,61.21
-57.43,13.93,61.21
-57.43,13.93,61.21
-54.46,20.41,62.29
-58.78,21.50,68.50
-58.78,21.50,68.50
-54.46,20.41,62.29
-54.46,20.41,62.29
-54.46,20.41,62.29
-53.30,15.50,57.69
-48.09,14.36,51.67
-48.09,14.36,51.67
-53.30,15.50,57.69
-53.30,15.50,57.69
-53.30,15.50,57.69
-48.09,14.36,51.67
-42.88,15.79,47.12
-32.31,15.50,36.70
-29.50,7.07,30.50
-29.50,7.07,30.50
-29.50,7.07,30.50
-29.50,7.07,30.50
-29.50,7.07,30.50
-29.50,7.07,30.50
-28.79,13.93,32.57
-28.79,13.93,32.57
-25.88,12.60,29.21
-25.88,12.60,29.21
-25.88,12.60,29.21
-28.79,13.93,32.57
-29.50,7.07,30.50
