-77.47,12.53,90.00
-78.69,11.31,90.00
-77.40,11.26,-84.40
-77.40,11.26,-84.40
-77.47,12.53,90.00
-65.69,22.99,82.52
-54.74,24.09,65.91
-65.74,13.17,70.01
-72.55,12.24,77.76
-78.51,10.26,84.89
-84.81,5.19,90.00
-84.81,5.19,90.00
-84.81,5.19,90.00
-76.05,12.45,83.81
-68.00,15.36,74.64
-62.21,8.48,63.75
-55.50,7.90,56.67
-55.50,7.90,56.67
-55.50,7.90,56.67
-56.31,0.00,56.31
-50.49,8.88,51.89
-38.11,8.88,39.51
-30.47,9.73,32.31
-18.20,8.98,20.44
-9.46,0.00,9.46
0.00,11.31,11.31
0.00,11.31,11.31
9.46,0.00,9.46
23.20,0.00,23.20
26.57,0.00,26.57
28.91,-5.55,29.53
30.84,-4.90,31.31
29.05,0.00,29.05
29.05,0.00,29.05
26.57,0.00,26.57
29.74,0.00,29.74
35.54,0.00,35.54
35.54,0.00,35.54
40.60,0.00,40.60
40.60,0.00,40.60
40.60,0.00,40.60
39.81,0.00,39.81
39.81,0.00,39.81
39.81,0.00,39.81
39.81,0.00,39.81
40.60,0.00,40.60
45.00,0.00,45.00
45.00,0.00,45.00
41.19,0.00,41.19
45.00,0.00,45.00
40.60,0.00,40.60
40.60,0.00,40.60
40.60,0.00,40.60
41.19,0.00,41.19
41.19,0.00,41.19
41.63,0.00,41.63
41.63,0.00,41.63
41.63,0.00,41.63
41.63,0.00,41.63
37.87,0.00,37.87
41.19,0.00,41.19
36.87,0.00,36.87
32.01,0.00,32.01
29.74,0.00,29.74
26.39,-6.38,27.27
26.39,-6.38,27.27
22.99,-7.48,24.31
22.99,-7.48,24.31
15.95,0.00,15.95
9.46,0.00,9.46
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
-9.34,9.34,13.26
-9.46,0.00,9.46
-26.57,0.00,26.57
-33.69,0.00,33.69
-33.69,0.00,33.69
-33.69,0.00,33.69
-22.99,7.48,24.31
-23.20,0.00,23.20
-33.33,7.90,34.50
-44.44,8.05,45.56
-48.09,14.36,51.67
-53.30,15.50,57.69
-53.30,15.50,57.69
-53.30,15.50,57.69
-58.78,21.50,68.50
-62.06,19.35,70.65
-65.74,19.99,76.83
-65.74,19.99,76.83
-65.74,19.99,76.83
-65.74,19.99,76.83
-65.74,19.99,76.83
-65.74,19.99,76.83
-70.64,18.33,83.98
-70.64,18.33,83.98
-65.74,19.99,76.83
-65.74,19.99,76.83
-65.74,19.99,76.83
-65.74,19.99,76.83
-65.74,19.99,76.83
-70.64,18.33,83.98
-68.43,20.41,83.32
-65.74,19.99,76.83
-65.74,19.99,76.83
-65.74,19.99,76.83
-68.17,18.02,78.10
-70.64,18.33,83.98
-73.30,16.70,90.00
-74.74,15.26,90.00
-74.74,15.26,90.00
-73.30,16.70,90.00
-69.44,20.56,90.00
-54.74,24.09,65.91
-45.00,25.10,55.55
-42.88,15.79,47.12
-42.88,15.79,47.12
-44.44,8.05,45.56
-50.49,8.88,51.89
-50.49,8.88,51.89
-30.47,9.73,32.31
-8.05,8.05,11.42
0.00,7.13,7.13
0.00,6.34,6.34
-7.07,7.07,10.02
-7.82,15.79,17.72
-8.05,8.05,11.42
0.00,8.13,8.13
0.00,0.00,0.00
6.34,0.00,6.34
6.34,0.00,6.34
7.07,7.07,10.02
7.07,7.07,10.02
8.05,8.05,11.42
8.05,8.05,11.42
13.93,6.91,15.62
20.56,0.00,20.56
20.41,6.68,21.57
20.41,6.68,21.57
20.41,6.68,21.57
29.50,7.07,30.50
29.50,7.07,30.50
29.50,7.07,30.50
31.81,6.05,32.51
31.81,6.05,32.51
31.81,6.05,32.51
35.26,6.63,36.07
35.26,6.63,36.07
35.26,6.63,36.07
31.81,6.05,32.51
36.66,5.71,37.25
33.53,5.28,34.05
33.53,5.28,34.05
36.66,5.71,37.25
36.66,5.71,37.25
31.81,6.05,32.51
31.81,6.05,32.51
33.53,5.28,34.05
30.84,4.90,31.31
34.99,0.00,34.99
34.86,4.68,35.26
33.53,5.28,34.05
32.01,0.00,32.01
29.74,0.00,29.74
18.43,0.00,18.43
9.46,0.00,9.46
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
0.00,0.00,0.00
-8.13,0.00,8.13
-18.43,0.00,18.43
-18.43,0.00,18.43
-18.43,0.00,18.43
-26.57,0.00,26.57
-26.57,0.00,26.57
-33.69,0.00,33.69
-39.81,0.00,39.81
-39.81,0.00,39.81
-33.69,0.00,33.69
-33.33,7.90,34.50
-44.44,8.05,45.56
-44.44,8.05,45.56
-55.50,7.90,56.67
-55.50,7.90,56.67
-62.21,8.48,63.75
-68.00,15.36,74.64
-72.28,15.79,82.18
-74.38,13.93,83.09
-75.96,14.04,90.00
-71.57,18.43,90.00
-71.57,18.43,90.00
-71.57,18.43,90.00
-71.57,18.43,90.00
-71.57,18.43,90.00
-71.57,18.43,90.00
-71.57,18.43,90.00
-71.57,18.43,90.00
-71.57,18.43,90.00
-66.04,23.96,90.00
-66.04,23.96,90.00
-71.57,18.43,90.00
-71.57,18.43,90.00
-69.44,20.56,90.00
-71.57,18.43,90.00
-71.57,18.43,90.00
-71.57,18.43,90.00
-73.30,16.70,90.00
